ID_Venda,Data_Venda,ID_Cliente,Nome_Cliente,Email_Cliente,País,Categoria_Produto,Produto,Preço_Unitário,Quantidade,Total_Venda
7509,2021-09-19 02:12:41,d4480e80-b5a6-4e63-8a46-db83f29b8790,Копылова Тамара Александровна,копылова.александровна@yahoo.com,Сан-Марино,Acessórios,Smartwatch,150.0,2,300.0
7510,2019-11-22 08:13:06,a3eda4e5-0a2f-429d-9ec3-dbf42fd04271,Apolonia Bermudez Núñez,apolonia.núñez@hotmail.com,Comoras,Acessórios,Smartwatch,150.0,3,450.0
7511,2019-02-06 09:46:18,8e9889d3-2a67-450b-b32f-d435d0cc1993,Antonio Vara Prada,antonio.prada@gmail.com,Timor-Leste,Acessórios,Power Bank 10000mAh,30.0,4,120.0
7512,2022-10-05 11:37:37,e9f05f09-4013-4df2-b9a1-d08143ab4086,Ainara Porcel Romeu,ainara.romeu@gmail.com,Barbados,Acessórios,Carregador USB-C,25.0,1,25.0
7513,2022-12-25 10:53:34,833bd8dc-0330-441f-a42b-abcb153b0a46,Jimena Solé Echeverría,jimena.echeverría@yahoo.com,Kuwait,Celulares,Google Pixel 6,699.0,4,2796.0
7514,2024-09-19 23:10:03,f7dd9961-12a2-4a42-a97b-3e0d54893e19,Lorena Gálvez Quesada,lorena.quesada@gmail.com,Tailandia,Celulares,OnePlus 10 Pro,750.0,4,3000.0
7515,2020-06-13 19:37:10,e1976d7d-4875-4e39-aa1d-6a34185e8686,Roldán Andrade-Sáez,roldán.andrade-sáez@hotmail.com,Australia,Acessórios,Power Bank 10000mAh,30.0,4,120.0
7516,2024-07-14 08:48:07,14bd36c3-0e54-4b45-9038-74971b0cebd7,Pascual Nico Sáenz Calvo,pascual.calvo@hotmail.com,Estonia,Acessórios,Smartwatch,150.0,2,300.0
7517,2023-09-25 14:00:40,0b547141-ec3b-4f16-bcc5-563d9b7ef917,Patricia Peukert,patricia.peukert@outlook.com,Syrien,Acessórios,Carregador USB-C,25.0,3,75.0
7518,2023-10-27 03:24:30,76c59867-3cc0-498d-a7a1-422db856cbd1,Dante Aparecida,dante.aparecida@yahoo.com,Maldivas,Celulares,OnePlus 10 Pro,750.0,3,2250.0
7519,2023-12-04 02:15:31,f13b1105-4bda-4741-84a2-5859898f66e3,Nazaret Vallés Piñol,nazaret.piñol@gmail.com,Montenegro,Acessórios,Power Bank 10000mAh,30.0,3,90.0
7520,2024-11-10 03:15:47,4333f12c-5240-47ab-8f30-6736d17c28fb,Remedios Ángel Solsona,remedios.solsona@outlook.com,Jordania,Acessórios,Smartwatch,150.0,5,750.0
7521,2021-12-08 03:39:03,c4ad231b-c106-4ddb-8259-939b3c687d42,Лыткина Василиса Тарасовна,лыткина.тарасовна@gmail.com,Сомали,Acessórios,Power Bank 10000mAh,30.0,3,90.0
7522,2020-06-12 20:55:41,3e23a2c2-6a80-4544-b03f-3ae583edcde1,Leonardo Sousa,leonardo.sousa@gmail.com,Líbia,Celulares,Samsung Galaxy S22,799.0,5,3995.0
7523,2019-07-02 01:17:06,2a164559-65a8-4afa-a08f-e11257f010cc,Nicole Andrews,nicole.andrews@gmail.com,Iraq,Acessórios,Capa de Silicone,15.0,5,75.0
7524,2020-06-05 16:43:33,1216437f-d392-4ad8-bf82-0e6151de60e8,Мамонтов Семен Валерьевич,мамонтов.валерьевич@hotmail.com,Намибия,Celulares,iPhone 13,850.0,2,1700.0
7525,2023-07-14 14:57:00,b1784ecc-219d-4128-9d2d-3c711b1a4d19,Крюков Юлиан Александрович,крюков.александрович@outlook.com,Азербайджан,Acessórios,Power Bank 10000mAh,30.0,1,30.0
7526,2021-03-11 21:35:32,a3da21c8-47dd-4dec-a0c4-42b9b7c1a064,Глеб Антонович Панов,глеб.панов@gmail.com,Сент-Винсент и Гренадины,Acessórios,Capa de Silicone,15.0,2,30.0
7527,2022-11-03 15:58:53,f9b409b1-00ab-4601-9ffb-0ab041e3c8a3,Mia-Constança Maia,mia-constança.maia@gmail.com,Nepal,Acessórios,Power Bank 10000mAh,30.0,5,150.0
7528,2024-12-04 00:40:56,b10a67a7-27c6-40c2-841d-84c098765ff3,Jennifer Randolph,jennifer.randolph@yahoo.com,Aruba,Acessórios,Power Bank 10000mAh,30.0,2,60.0
7529,2023-09-28 04:53:41,9ed5b99c-1b4a-4e6c-a442-375e5c019f83,Davi Cirino,davi.cirino@gmail.com,Tailândia,Acessórios,Capa de Silicone,15.0,4,60.0
7530,2024-11-29 20:27:54,be3b37a2-90da-417e-9725-5ea869be09e0,Febe de Medina,febe.medina@outlook.com,Pakistán,Acessórios,Carregador USB-C,25.0,4,100.0
7531,2021-02-22 16:17:35,740dc472-19b5-4b68-81a5-e9d0fcf76766,Dr. Isabella Dörr B.Eng.,dr..b.eng.2@gmail.com,Kap Verde,Celulares,Google Pixel 6,699.0,5,3495.0
7532,2023-04-05 20:03:52,c2cc3f32-2b4f-4fca-aa00-edacfb242e61,Раиса Игоревна Мельникова,раиса.мельникова@outlook.com,Куба,Acessórios,Smartwatch,150.0,1,150.0
7533,2023-07-19 07:31:17,ffea3fe9-e41a-4b8e-ad57-81a0e8878ca3,Pasqual Grasso,pasqual.grasso@yahoo.com,Iran,Celulares,OnePlus 10 Pro,750.0,2,1500.0
7534,2023-07-07 01:59:43,cf452b04-3f10-4230-975c-b0cc8b18eaff,Noémi Le Duhamel,noémi.duhamel@hotmail.com,Tadjikistan,Acessórios,Protetor de tela de vidro,10.0,5,50.0
7535,2022-05-28 04:49:19,0d8217ed-508e-4598-9652-33201e12ba5f,Céline Clément,céline.clément@yahoo.com,Nepal,Acessórios,Fone de Ouvido Bluetooth,50.0,4,200.0
7536,2021-11-05 22:46:24,a7eed2d1-8245-4ac9-b949-e2206bdbc11a,Godofredo Vila Ayala,godofredo.ayala@yahoo.com,Myanmar,Celulares,OnePlus 10 Pro,750.0,1,750.0
7537,2022-07-24 00:24:45,156660c3-6274-4cde-aa83-985cc333e0c3,Ciro de Somoza,ciro.somoza@hotmail.com,Vanuatu,Acessórios,Power Bank 10000mAh,30.0,1,30.0
7538,2022-08-15 17:42:05,0937242b-c35e-4998-bea7-29accb3b988f,Pietra Porto,pietra.porto@yahoo.com,Cazaquistão,Celulares,Google Pixel 6,699.0,3,2097.0
7539,2021-02-09 21:43:11,897416e3-2245-46f9-bcf0-9264b51d333c,Auguste Munoz,auguste.munoz@gmail.com,Hongrie,Acessórios,Power Bank 10000mAh,30.0,4,120.0
7540,2022-07-10 05:15:21,c49f91a6-d194-4daf-9e9d-b24dc62ee1b7,Olívia Azevedo,olívia.azevedo@yahoo.com,Togo,Acessórios,Protetor de tela de vidro,10.0,5,50.0
7541,2022-04-04 09:23:21,9a39c7d2-bbd1-46e3-98c6-18c4aae8dc8b,Eladio Cordero Pinto,eladio.pinto@yahoo.com,San Marino,Celulares,OnePlus 10 Pro,750.0,5,3750.0
7542,2021-01-18 10:45:42,64011774-2a11-4ed5-b2f1-c57f5c7cd2b5,Raffaele Ariasso-Gaiatto,raffaele.ariasso-gaiatto@outlook.com,Germania,Celulares,Samsung Galaxy S22,799.0,3,2397.0
7543,2024-06-11 14:55:36,3431f59e-9792-4c62-8d57-55c71102d630,Tere Cases,tere.cases@outlook.com,Kuwait,Celulares,Samsung Galaxy S22,799.0,1,799.0
7544,2021-12-13 12:48:31,a9c333d3-df46-4ad4-a388-e5e5503a181f,Ювеналий Эдуардович Блинов,ювеналий.блинов@yahoo.com,Науру,Acessórios,Protetor de tela de vidro,10.0,4,40.0
7545,2019-10-02 13:15:29,d537d600-4e43-4748-93e7-8461f7183c7a,Jeannine Hauffer MBA.,jeannine.mba.@outlook.com,Ruanda,Celulares,Google Pixel 6,699.0,1,699.0
7546,2024-09-13 00:08:45,6d85f00f-2b68-40ec-a45a-4ec070917bcc,Милица Леоновна Тихонова,милица.тихонова@hotmail.com,Мадагаскар,Acessórios,Smartwatch,150.0,5,750.0
7547,2021-03-09 20:18:15,81e4e149-72f2-46f1-9b22-be357906692a,Adelmo Gangemi,adelmo.gangemi@gmail.com,Repubblica del Laos,Acessórios,Carregador USB-C,25.0,5,125.0
7548,2023-07-15 05:29:22,22ac5313-25b9-4335-864f-e931d7e6dfe6,Eduarda de Tavares,eduarda.tavares@gmail.com,Baamas,Acessórios,Protetor de tela de vidro,10.0,2,20.0
7549,2019-06-13 21:46:07,15d0c6d6-7a6c-4572-b094-a8025f8bb755,Дьячкова Элеонора Афанасьевна,дьячкова.афанасьевна@yahoo.com,Маврикий,Celulares,iPhone 13,850.0,3,2550.0
7550,2023-10-17 09:58:33,ffc88970-624d-432e-b155-6829f25d45df,Gianni Fiorucci,gianni.fiorucci@yahoo.com,Nicaragua,Celulares,Xiaomi 12,599.0,5,2995.0
7551,2020-03-02 05:32:56,e2bd8395-1bc6-4da6-ae07-659c63de466a,Isabella Greggio,isabella.greggio@yahoo.com,Nepal,Celulares,Xiaomi 12,599.0,4,2396.0
7552,2022-06-06 01:21:43,0c433b2a-e765-430a-826f-6ae6a414d0a7,Агафонов Дорофей Бориславович,агафонов.бориславович@hotmail.com,Бразилия,Acessórios,Protetor de tela de vidro,10.0,3,30.0
7553,2019-01-15 09:11:05,e4d87b6d-fedd-4fde-8145-2d9eccc4134f,Catherine Pruvost,catherine.pruvost@outlook.com,Tokelau,Acessórios,Capa de Silicone,15.0,2,30.0
7554,2024-07-25 10:41:08,5cabe0a4-cc0a-4a26-9b60-dbfcf36aee7a,Ana Laura Sampaio,ana.sampaio@yahoo.com,Hong Kong,Celulares,Google Pixel 6,699.0,2,1398.0
7555,2019-03-29 18:31:27,46d87d2c-c1da-4bf4-9c9d-d6201bcb1ee0,Sergius Mercalli,sergius.mercalli@yahoo.com,Turkmenistan,Celulares,OnePlus 10 Pro,750.0,2,1500.0
7556,2021-04-02 14:09:15,b0389bba-1012-46b4-9a6f-11ab01083601,Isabel Matias,isabel.matias@yahoo.com,Áustria,Acessórios,Smartwatch,150.0,5,750.0
7557,2021-07-11 05:00:43,333ac9eb-6cce-4103-b190-7c916693ce53,Sylvia Schüler,sylvia.schüler@outlook.com,Guernsey,Acessórios,Carregador USB-C,25.0,1,25.0
7558,2023-01-19 04:35:18,f0c44858-3ee9-4c22-b7f8-4d283f9c3fbe,Кабанова Анна Натановна,кабанова.натановна@gmail.com,США,Acessórios,Fone de Ouvido Bluetooth,50.0,5,250.0
7559,2020-11-17 01:29:38,54012ddf-ce1a-4736-bf0a-a102b1bc8428,Adán Marco Galiano,adán.galiano@yahoo.com,Indonesia,Acessórios,Smartwatch,150.0,4,600.0
7560,2022-06-03 14:31:23,77efe166-e9fe-4f3c-9622-75ebf906bc5d,Dr. Luiz Fernando Fonseca,dr..fonseca@hotmail.com,Uganda,Acessórios,Carregador USB-C,25.0,2,50.0
7561,2020-09-15 08:33:01,ff491269-5498-4d90-ade4-d47140399349,Camille Le Bertin,camille.bertin@gmail.com,Iran,Acessórios,Capa de Silicone,15.0,2,30.0
7562,2020-06-01 05:41:15,53e160da-26be-4a6d-bbcb-06a5eaa2bd48,Григорьев Любосмысл Игнатьевич,григорьев.игнатьевич@yahoo.com,ЮАР,Celulares,OnePlus 10 Pro,750.0,1,750.0
7563,2023-02-25 00:53:44,dd9ded93-b721-4c4f-90a6-7773500223a5,Pamela Moore,pamela.moore@outlook.com,Western Sahara,Acessórios,Fone de Ouvido Bluetooth,50.0,1,50.0
7564,2020-01-21 22:47:39,ea9994cb-fb75-4009-ae8c-0dc2361e80b5,Norberto Tamarit Arnaiz,norberto.arnaiz@gmail.com,Pakistán,Acessórios,Protetor de tela de vidro,10.0,1,10.0
7565,2020-07-24 14:49:05,9cd2c52e-2924-4c8c-9f57-4ddece8e4dcd,Mr. Derek Smith,mr..smith@yahoo.com,United Arab Emirates,Acessórios,Carregador USB-C,25.0,3,75.0
7566,2021-01-08 08:10:57,b9579343-e5bf-4adb-9ae7-09bda7a0ad6e,Reingard Drub,reingard.drub@yahoo.com,Bosnien und Herzegowina,Celulares,Xiaomi 12,599.0,3,1797.0
7567,2020-03-20 12:35:18,b565c759-f646-43ae-bd1d-a243a481b5b2,Aurélie Perez,aurélie.perez@outlook.com,République centrafricaine,Celulares,Samsung Galaxy S22,799.0,1,799.0
7568,2023-09-15 04:12:24,2f91be30-2cb1-4568-acf1-6ac54f90a9c2,Riza Keudel B.Sc.,riza.b.sc.@outlook.com,Guinea,Acessórios,Capa de Silicone,15.0,5,75.0
7569,2024-05-11 01:10:13,9f85bba1-7570-4b22-8e62-3515146aba60,Licia Rossellini,licia.rossellini@gmail.com,Bolivia,Celulares,Samsung Galaxy S22,799.0,1,799.0
7570,2024-07-23 20:51:08,78d1927f-d929-4d8d-8ad5-dcf8dbf6fd6f,João Lucas da Rosa,joão.rosa@gmail.com,Malta,Acessórios,Power Bank 10000mAh,30.0,2,60.0
7571,2021-03-13 14:35:40,f0c44858-3ee9-4c22-b7f8-4d283f9c3fbe,Кабанова Анна Натановна,кабанова.натановна@gmail.com,США,Acessórios,Capa de Silicone,15.0,2,30.0
7572,2023-07-05 02:35:18,63d92646-9271-4b0b-9577-9baf56b06393,Bruno Martins,bruno.martins@yahoo.com,Itália,Celulares,Samsung Galaxy S22,799.0,1,799.0
7573,2020-01-04 03:34:14,ff491269-5498-4d90-ade4-d47140399349,Camille Le Bertin,camille.bertin@gmail.com,Iran,Celulares,OnePlus 10 Pro,750.0,4,3000.0
7574,2020-01-29 19:34:10,c944a30e-4fcd-466b-a7b6-42215ab8ebcf,Marina Tacchini,marina.tacchini@gmail.com,Brunei Darussalam,Acessórios,Carregador USB-C,25.0,4,100.0
7575,2020-06-03 20:02:02,c634f47d-4924-4879-a7f1-ed2dd49cf5fa,Celia Almansa Herrera,celia.herrera@hotmail.com,Italia,Acessórios,Carregador USB-C,25.0,2,50.0
7576,2019-04-27 06:35:56,05c1253f-fa19-4e71-a191-96afb2493e93,Dott. Teresa Ziani,dott..ziani@gmail.com,Bolivia,Celulares,Xiaomi 12,599.0,5,2995.0
7577,2024-11-16 13:10:21,5f16c87d-b36a-4a64-9248-09539cfa4382,Костин Дементий Бенедиктович,костин.бенедиктович@yahoo.com,ОАЭ,Celulares,Samsung Galaxy S22,799.0,1,799.0
7578,2019-02-26 08:13:19,36d14305-6509-451a-8af3-20afe8683548,Bento Rezende,bento.rezende@gmail.com,Ilhas dos Cocos,Acessórios,Smartwatch,150.0,3,450.0
7579,2024-04-02 14:28:47,af0d47df-6b61-4176-90c0-6044d66b9c1b,Maxi Peñalver,maxi.peñalver@yahoo.com,Líbano,Acessórios,Smartwatch,150.0,3,450.0
7580,2022-03-28 09:19:08,062b6711-2886-4f31-8b29-00d29e4cfab0,Kristy Acevedo,kristy.acevedo@outlook.com,Bouvet Island (Bouvetoya),Celulares,iPhone 13,850.0,5,4250.0
7581,2020-08-16 08:00:47,4f33457a-abd4-4194-a465-087632593479,Severiano Sanabria,severiano.sanabria@outlook.com,Chad,Celulares,Google Pixel 6,699.0,1,699.0
7582,2020-03-13 18:18:47,f11d984a-cf26-4c00-83c0-8d89947fdba3,Ing. Diana Mangold,ing..mangold@gmail.com,Vereinigtes Königreich,Celulares,Google Pixel 6,699.0,5,3495.0
7583,2024-08-16 18:11:02,e9d14745-da4f-4e33-8032-e608d22c07d8,Hugo Valera,hugo.valera@yahoo.com,Luxemburgo,Celulares,Xiaomi 12,599.0,1,599.0
7584,2019-12-07 19:44:11,e7e77bcb-ee6e-481d-8c73-559ae17f59d6,Mirella Cavalcanti,mirella.cavalcanti@yahoo.com,Equador,Celulares,Samsung Galaxy S22,799.0,2,1598.0
7585,2019-01-23 09:14:11,6a8c93ea-f7f4-47d9-ac16-a5cb8ba12980,Dr. Pietro Gomes,dr..gomes@gmail.com,Namíbia,Celulares,Xiaomi 12,599.0,2,1198.0
7586,2023-03-18 12:09:58,1a42db76-b4b4-4f36-85fd-74e628b7c2a7,Constance Da Silva,constance.silva@yahoo.com,Liechtenstein,Acessórios,Capa de Silicone,15.0,3,45.0
7587,2024-03-27 19:40:28,6bffac7e-44f2-471c-b8c1-9b1fdbad1c27,Paulo Cunha,paulo.cunha@gmail.com,Nova Caledónia,Acessórios,Smartwatch,150.0,1,150.0
7588,2021-03-15 12:48:26,f469a32d-7087-4a5a-ac6e-dcfd6b4ca3ef,Antonietta Gagliardi-Ferraris,antonietta.gagliardi-ferraris@outlook.com,Malawi,Celulares,iPhone 13,850.0,2,1700.0
7589,2022-12-09 15:57:32,d2ae1182-7c07-4850-b356-eca9415652f2,Antonietta Santoro,antonietta.santoro@outlook.com,Tuvalu,Celulares,Samsung Galaxy S22,799.0,1,799.0
7590,2022-12-24 14:22:16,895cf28c-ed38-48ae-98fd-7ace6f94c3fb,Francisco Vicente,francisco.vicente@gmail.com,Butão,Celulares,Samsung Galaxy S22,799.0,1,799.0
7591,2020-01-09 01:09:14,9d2496e7-be75-4de9-868a-4d6e73ba9337,Émile Adam,émile.adam@yahoo.com,Timor,Acessórios,Carregador USB-C,25.0,3,75.0
7592,2022-03-30 00:36:08,78e233e3-b524-47eb-8df3-647df969de0d,Dr. Verena Jockel MBA.,dr..mba.2@outlook.com,Monaco,Celulares,Samsung Galaxy S22,799.0,5,3995.0
7593,2020-09-22 19:04:23,007d2dba-daef-4bec-8669-005aeb96ad76,Flora Acosta-Agustí,flora.acosta-agustí@gmail.com,Países Bajos,Acessórios,Fone de Ouvido Bluetooth,50.0,1,50.0
7594,2019-11-18 15:05:49,6ccf1df5-2f22-4ccd-8670-9526976009f2,André Hubert Le Le Gall,andré.gall@yahoo.com,Guadeloupe,Acessórios,Carregador USB-C,25.0,1,25.0
7595,2021-07-05 04:40:45,1ef13fda-7674-4649-82aa-e2a29a660a1b,Klaudia Kohl B.Sc.,klaudia.b.sc.@yahoo.com,Äthiopien,Celulares,Xiaomi 12,599.0,5,2995.0
7596,2019-10-17 01:31:50,74b34ee8-728f-4911-b24d-ee9a53bc1469,Vinicius da Conceição,vinicius.conceição@gmail.com,Ashmore and Cartier Islands,Acessórios,Power Bank 10000mAh,30.0,1,30.0
7597,2022-08-14 20:31:04,78e233e3-b524-47eb-8df3-647df969de0d,Dr. Verena Jockel MBA.,dr..mba.2@outlook.com,Monaco,Celulares,Google Pixel 6,699.0,3,2097.0
7598,2024-04-27 01:45:09,7a6a62a3-5047-4f1d-b702-a3ab846691af,Perla Pablo Priego,perla.priego@hotmail.com,Egipto,Celulares,Samsung Galaxy S22,799.0,2,1598.0
7599,2022-07-17 00:48:26,5f81967c-0d4d-4e60-ab6c-e206740e68de,Ian Reyes,ian.reyes@outlook.com,Brunei Darussalam,Acessórios,Fone de Ouvido Bluetooth,50.0,5,250.0
7600,2024-10-25 22:30:20,f7754c5f-0add-424d-b830-a38240749b55,Diogo Nascimento,diogo.nascimento@yahoo.com,Suíça,Acessórios,Power Bank 10000mAh,30.0,3,90.0
7601,2022-07-14 04:04:36,75ea8680-42af-45c7-aa19-49e86327c32b,Pier Chechi,pier.chechi@gmail.com,Western Sahara,Celulares,Xiaomi 12,599.0,4,2396.0
7602,2023-09-07 18:01:51,83c358a5-1176-40a8-b3ca-d9d62a41cd74,Yan Casa Grande,yan.grande@hotmail.com,Filipinas,Celulares,Google Pixel 6,699.0,5,3495.0
7603,2020-11-04 07:34:30,115f509f-9304-4c64-b9b1-050df0bda358,Benoît Pineau,benoît.pineau@yahoo.com,Nepal,Acessórios,Protetor de tela de vidro,10.0,1,10.0
7604,2022-05-09 01:23:59,4c6e98ef-16ee-488f-a3a0-87d55e294dcf,Bernadette Pires de la Gomez,bernadette.gomez@gmail.com,Guinée,Acessórios,Power Bank 10000mAh,30.0,5,150.0
7605,2020-08-30 16:44:40,c04db7f6-f6e0-4dfa-bcff-7753e26dffeb,Ian Mendes,ian.mendes@outlook.com,Honduras,Celulares,Google Pixel 6,699.0,4,2796.0
7606,2019-02-01 04:43:51,f3577e11-b9a3-44b9-b3dd-0bf2d783316e,Jessica Clark,jessica.clark@yahoo.com,Maldives,Acessórios,Protetor de tela de vidro,10.0,2,20.0
7607,2020-10-27 09:08:14,a5da0d8c-27b2-4c33-be31-71d397b442e2,Maria Laura Sá,maria.sá@gmail.com,Antilhas Holandesas,Celulares,Samsung Galaxy S22,799.0,3,2397.0
7608,2020-03-16 05:23:39,f395780c-1fcc-4ec4-93ef-ffb24a0e44e5,Guy Rossi-Pottier,guy.rossi-pottier@outlook.com,Saint-Kitts et Nevis,Celulares,iPhone 13,850.0,4,3400.0
7609,2019-03-06 23:05:08,bc1686d3-c65b-4f57-b2db-0945807b9e14,Евфросиния Владиславовна Максимова,евфросиния.максимова@outlook.com,Гвинея-Бисау,Celulares,OnePlus 10 Pro,750.0,4,3000.0
7610,2021-02-27 23:28:05,edee6947-ddf7-4c9b-9884-193e0559f829,Baudelio de Oliva,baudelio.oliva@gmail.com,Ghana,Acessórios,Fone de Ouvido Bluetooth,50.0,5,250.0
7611,2021-10-19 15:30:37,fe61e372-008f-4d64-aadb-ea0d4a4bcaf9,Odalys Pareja Cruz,odalys.cruz@outlook.com,Túnez,Celulares,OnePlus 10 Pro,750.0,2,1500.0
7612,2022-03-18 15:11:15,865638e5-ab1e-4860-ac4c-bb4c560c7e91,Simón Codina-Torrents,simón.codina-torrents@gmail.com,Países Bajos,Acessórios,Fone de Ouvido Bluetooth,50.0,2,100.0
7613,2020-05-20 03:14:47,df9e34cd-88c4-4d5e-be38-88e1709ee386,Ansaldo Falcone,ansaldo.falcone@gmail.com,Brasile,Celulares,Google Pixel 6,699.0,4,2796.0
7614,2020-04-05 14:37:32,9254479c-0e15-4501-848a-154308d6891b,Gastón Bermúdez,gastón.bermúdez@hotmail.com,Bolivia,Acessórios,Protetor de tela de vidro,10.0,4,40.0
7615,2019-08-26 12:53:27,a5df5a37-ef8c-4c6b-a74e-8564c2d476bb,Isabel Reis,isabel.reis@hotmail.com,Paquistão,Celulares,iPhone 13,850.0,2,1700.0
7616,2020-04-15 16:39:32,b808f95c-24d3-4f54-9af1-e26d8e78c4f0,Claudine Petit de la Mendès,claudine.mendès@yahoo.com,Irlande,Acessórios,Protetor de tela de vidro,10.0,5,50.0
7617,2023-12-07 10:07:51,63e14498-6dca-4bd7-824a-ab8826dfb53c,Lucas Barros,lucas.barros@hotmail.com,República Centro-Africana,Acessórios,Protetor de tela de vidro,10.0,1,10.0
7618,2022-10-31 14:32:57,29e247db-bd1e-42cf-b20b-85f825360bf0,Nádia Antunes,nádia.antunes@yahoo.com,Pacific Ocean,Celulares,iPhone 13,850.0,4,3400.0
7619,2021-10-31 18:07:41,65035e12-c4d2-4645-bb81-65cad15c3102,Isaque Cardoso,isaque.cardoso@hotmail.com,Birmânia,Celulares,Xiaomi 12,599.0,1,599.0
7620,2024-03-20 01:36:28,1216b8a7-cde4-438f-9ae8-9f9a7ed8d7d1,Zlatko Ebert B.Eng.,zlatko.b.eng.@yahoo.com,Französisch-Guayana,Celulares,Google Pixel 6,699.0,1,699.0
7621,2019-09-11 18:02:34,6b5bf29f-e397-426b-8565-e3fb403ecaae,Máxima Piña Solano,máxima.solano@hotmail.com,Tailandia,Celulares,Samsung Galaxy S22,799.0,4,3196.0
7622,2024-06-04 16:53:24,4c1f39c4-4eae-4877-b8c0-1ad9937d87c4,Christina Black,christina.black@gmail.com,Finland,Celulares,OnePlus 10 Pro,750.0,4,3000.0
7623,2020-10-13 10:59:55,7de68c0c-00fa-47ea-a6c6-37108f8c58c5,Käte Putz,käte.putz@yahoo.com,Marshallinseln,Acessórios,Power Bank 10000mAh,30.0,1,30.0
7624,2020-02-22 14:44:41,e45097de-52d7-4973-9e90-13c2cc6ebec1,Русакова Иванна Михайловна,русакова.михайловна@hotmail.com,Мадагаскар,Celulares,Google Pixel 6,699.0,2,1398.0
7625,2019-06-12 06:31:55,c7b74a60-af56-4997-b9ce-309237326d1b,Marc de la Joseph,marc.joseph@outlook.com,Malte,Acessórios,Smartwatch,150.0,5,750.0
7626,2023-07-13 15:24:35,0c2101b0-2fd0-42d6-9646-239a6016f6a2,Fredo Pincherle,fredo.pincherle@hotmail.com,Western Sahara,Celulares,Xiaomi 12,599.0,5,2995.0
7627,2024-04-21 07:24:04,78650ea1-cb2c-4216-8fb4-a65b72a6c7b4,Patrícia Loureiro,patrícia.loureiro@outlook.com,Sérvia,Acessórios,Smartwatch,150.0,4,600.0
7628,2024-04-07 02:39:26,2e9c7438-c3db-42d9-a678-93d1bd78bac2,Bernardo Vaz,bernardo.vaz@gmail.com,Mónaco,Celulares,Samsung Galaxy S22,799.0,1,799.0
7629,2024-10-14 06:45:58,b205e397-4ba3-42ff-b36e-3a947d09a837,Ernesto Ioppi,ernesto.ioppi@gmail.com,Vanuatu,Celulares,Xiaomi 12,599.0,1,599.0
7630,2019-07-27 15:23:28,d907ef2e-d39f-44f9-8ff8-e1fe24ce7199,Cecília Almeida,cecília.almeida@outlook.com,Gâmbia,Acessórios,Carregador USB-C,25.0,4,100.0
7631,2024-11-22 12:39:36,65af0cba-4139-4729-8420-99f5693976c4,Bruno Mennea,bruno.mennea@hotmail.com,Emirati Arabi Uniti,Acessórios,Smartwatch,150.0,5,750.0
7632,2023-10-27 01:47:21,5fa47395-bdc8-4651-98b9-bc1d2b7a51bf,Maurice Brun-Duval,maurice.brun-duval@gmail.com,Saint Pierre et Miquelon,Acessórios,Capa de Silicone,15.0,5,75.0
7633,2019-02-12 06:07:54,b677f751-8ab4-45cb-8604-7cb8ce25348b,Marianela Rosario Batalla Carnero,marianela.carnero@yahoo.com,Vanuatu,Acessórios,Power Bank 10000mAh,30.0,5,150.0
7634,2022-01-23 11:28:44,36dd48dc-15a0-4ec9-91c3-6fdae867ac84,Ivan Pacheco,ivan.pacheco@gmail.com,Tailândia,Acessórios,Power Bank 10000mAh,30.0,1,30.0
7635,2023-03-10 17:23:55,76922b8c-0b15-4487-8725-ebb181e37c06,Rembrandt Granatelli-Poerio,rembrandt.granatelli-poerio@yahoo.com,Gibuti,Acessórios,Smartwatch,150.0,5,750.0
7636,2023-06-17 14:21:25,7f2122bb-5bd4-43a3-9696-de245c89084b,Sig. Edoardo Druso,sig..druso@yahoo.com,Capo Verde,Celulares,Google Pixel 6,699.0,2,1398.0
7637,2019-05-11 03:47:20,5fece154-2d09-4647-b839-154d3afdee72,Elfriede Budig,elfriede.budig@gmail.com,Belgien,Celulares,iPhone 13,850.0,4,3400.0
7638,2021-12-03 19:33:55,a29e87bb-b604-4093-91e1-c1aad8b0add9,Fernanda Costela,fernanda.costela@gmail.com,Cabo Verde,Acessórios,Capa de Silicone,15.0,1,15.0
7639,2020-01-10 13:17:05,08292737-e2fe-4ca7-ad52-bac86a0cb2f7,Benjamin Webb,benjamin.webb@outlook.com,Singapore,Acessórios,Fone de Ouvido Bluetooth,50.0,2,100.0
7640,2020-08-13 17:28:51,a3019cc0-171f-4a3f-b4d4-09118ac594b5,Cécile Godard,cécile.godard@hotmail.com,Timor,Acessórios,Capa de Silicone,15.0,1,15.0
7641,2024-05-10 09:42:13,585fb813-8f1b-441d-bac2-fec78c53df61,James Lamb,james.lamb@gmail.com,Tanzania,Celulares,Xiaomi 12,599.0,3,1797.0
7642,2023-04-13 12:20:13,07f08e14-e8f8-4e9b-9fbf-5eb81261b668,Enzo Assunção,enzo.assunção@outlook.com,Arábia Saudita,Acessórios,Protetor de tela de vidro,10.0,5,50.0
7643,2021-08-08 19:32:50,ee6708e9-04e3-43e5-ab8c-01345b90b2a3,Simón Diez Trujillo,simón.trujillo@hotmail.com,Belarús,Acessórios,Protetor de tela de vidro,10.0,1,10.0
7644,2024-01-10 15:07:48,a65825f8-7b93-448f-8322-e2270a33aaf3,Ana Lívia Porto,ana.porto@outlook.com,Omã,Acessórios,Protetor de tela de vidro,10.0,5,50.0
